Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,SoTA,PKA,PKsv,PKm,Cmp_Total,Att_Total,TotDist,PrgDist,TI,CK,SCA,GCA,Tkl_Defensive,TklW_Defensive,Blocks_Defensive,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Dribbles_Succ,Dribles_Att,Rec,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Season,Team
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,D,0,0,Wolves,0.4,1.5,35.0,10113.0,Lloyd Kelly,4-4-2,Anthony Taylor,Match Report,,5.0,2.0,16.1,0.0,0,0,3.0,0,0,0,259.0,350.0,4768.0,2281.0,21.0,2.0,7.0,0.0,24.0,20.0,11.0,469.0,79.0,231.0,161.0,84.0,9.0,24.0,253.0,2,0,0,12.0,12.0,0.0,0.0,0.0,0.0,2022,Bournemouth
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,W,3,2,Nott'ham Forest,0.8,1.9,48.0,28720.0,Lloyd Kelly,4-2-3-1,Michael Oliver,Match Report,,8.0,3.0,17.5,0.0,0,0,3.0,1,0,0,390.0,496.0,6452.0,2092.0,29.0,6.0,14.0,5.0,12.0,8.0,10.0,594.0,65.0,214.0,257.0,135.0,5.0,14.0,389.0,1,0,0,10.0,13.0,1.0,0.0,1.0,0.0,2022,Bournemouth
2022-09-17,15:00,Premier League,Matchweek 8,Sat,Away,D,1,1,Newcastle Utd,0.7,1.9,28.0,52238.0,Adam Smith,4-2-3-1,Craig Pawson,Match Report,,10.0,3.0,18.1,0.0,0,0,7.0,1,0,0,181.0,275.0,3373.0,1573.0,15.0,1.0,20.0,2.0,18.0,14.0,14.0,407.0,100.0,221.0,132.0,65.0,14.0,23.0,180.0,2,0,0,11.0,10.0,1.0,0.0,1.0,0.0,2022,Bournemouth
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Brentford,0.4,0.9,42.0,10126.0,Adam Smith,4-4-2,Thomas Bramall,Match Report,,7.0,0.0,15.5,1.0,0,0,4.0,0,0,0,314.0,411.0,5275.0,2245.0,10.0,7.0,12.0,0.0,14.0,8.0,9.0,510.0,67.0,189.0,221.0,107.0,5.0,11.0,307.0,1,0,0,11.0,9.0,1.0,0.0,0.0,0.0,2022,Bournemouth
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,2,1,Leicester City,1.1,1.0,45.0,10272.0,Adam Smith,4-4-2,Michael Salisbury,Match Report,,10.0,4.0,15.0,1.0,0,0,5.0,0,0,0,389.0,479.0,6643.0,2296.0,26.0,7.0,14.0,3.0,13.0,11.0,13.0,586.0,55.0,205.0,236.0,153.0,6.0,29.0,380.0,1,0,0,8.0,16.0,3.0,0.0,0.0,0.0,2022,Bournemouth
2022-10-15,15:00,Premier League,Matchweek 11,Sat,Away,D,2,2,Fulham,1.0,2.1,31.0,22541.0,Adam Smith,4-2-3-1,Graham Scott,Match Report,,10.0,6.0,13.0,0.0,0,0,4.0,1,0,0,204.0,298.0,3747.0,1786.0,15.0,6.0,17.0,4.0,14.0,7.0,20.0,431.0,99.0,189.0,172.0,76.0,3.0,8.0,202.0,0,0,0,11.0,9.0,0.0,0.0,1.0,0.0,2022,Bournemouth
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,L,0,1,Southampton,1.0,1.0,54.0,10405.0,Adam Smith,3-4-3,John Brooks,Match Report,,15.0,3.0,17.6,1.0,0,0,3.0,0,0,0,469.0,581.0,8678.0,3067.0,24.0,7.0,30.0,0.0,13.0,5.0,15.0,678.0,37.0,171.0,301.0,214.0,4.0,14.0,465.0,1,0,0,8.0,12.0,2.0,0.0,0.0,0.0,2022,Bournemouth
2022-10-24,20:00,Premier League,Matchweek 13,Mon,Away,L,0,2,West Ham,0.4,1.9,45.0,62447.0,Adam Smith,4-2-3-1,David Coote,Match Report,,5.0,3.0,13.6,0.0,0,0,4.0,1,0,0,379.0,463.0,6244.0,2377.0,19.0,0.0,8.0,0.0,21.0,16.0,12.0,574.0,79.0,199.0,272.0,109.0,6.0,13.0,371.0,2,0,0,11.0,9.0,0.0,0.0,1.0,0.0,2022,Bournemouth
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,L,2,3,Tottenham,0.5,2.0,31.0,10430.0,Adam Smith,3-5-1-1,Anthony Taylor,Match Report,,6.0,4.0,14.0,0.0,0,0,7.0,0,0,0,241.0,317.0,4608.0,2131.0,13.0,2.0,11.0,4.0,18.0,9.0,10.0,449.0,91.0,236.0,148.0,70.0,0.0,7.0,239.0,1,0,0,10.0,5.0,0.0,0.0,0.0,0.0,2022,Bournemouth
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,L,3,4,Leeds United,1.5,2.2,40.0,36304.0,Adam Smith,4-4-2,Tony Harrington,Match Report,,9.0,5.0,12.4,0.0,0,0,4.0,1,0,0,234.0,333.0,4558.0,2069.0,21.0,3.0,17.0,6.0,15.0,11.0,14.0,467.0,68.0,216.0,182.0,79.0,7.0,19.0,233.0,2,0,0,10.0,15.0,0.0,0.0,1.0,0.0,2022,Bournemouth
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,W,3,0,Everton,2.4,0.8,36.0,10382.0,Adam Smith,4-4-2,Craig Pawson,Match Report,,16.0,8.0,13.6,0.0,0,0,3.0,0,0,0,242.0,331.0,4275.0,2282.0,13.0,3.0,27.0,4.0,15.0,10.0,15.0,439.0,68.0,155.0,173.0,119.0,2.0,13.0,237.0,2,0,0,12.0,8.0,1.0,0.0,0.0,0.0,2022,Bournemouth
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2.0,1.0,Wolves,0.8,1.3,40.0,36347.0,Patrick Bamford,4-2-3-1,Robert Jones,Match Report,,12.0,4.0,18.6,1.0,0,0,6.0,0,0,0,295.0,399.0,5083.0,2117.0,16.0,6.0,18.0,0.0,21.0,14.0,13.0,512.0,65.0,166.0,221.0,130.0,7.0,14.0,291.0,2,0,0,13.0,8.0,0.0,0.0,0.0,0.0,2022,Leeds United
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,D,2.0,2.0,Southampton,1.8,1.2,57.0,30815.0,Patrick Bamford,4-2-3-1,Tony Harrington,Match Report,,13.0,5.0,12.0,0.0,0,0,4.0,0,0,0,370.0,501.0,6178.0,2522.0,28.0,5.0,23.0,2.0,27.0,20.0,15.0,616.0,63.0,259.0,245.0,120.0,6.0,14.0,359.0,3,0,0,12.0,9.0,1.0,0.0,0.0,0.0,2022,Leeds United
2022-08-21,14:00,Premier League,Matchweek 3,Sun,Home,W,3.0,0.0,Chelsea,2.1,0.9,39.0,36372.0,Rodrigo,4-2-3-1,Stuart Attwell,Match Report,,12.0,6.0,16.3,0.0,0,0,3.0,0,0,0,251.0,352.0,4255.0,1686.0,19.0,4.0,18.0,4.0,26.0,14.0,21.0,471.0,66.0,190.0,168.0,119.0,8.0,24.0,249.0,0,0,0,16.0,15.0,1.0,0.0,0.0,0.0,2022,Leeds United
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0.0,1.0,Brighton,1.8,2.0,56.0,30953.0,Rodrigo,4-2-3-1,Michael Salisbury,Match Report,,10.0,2.0,18.0,1.0,0,0,4.0,0,0,0,387.0,515.0,6744.0,2453.0,21.0,3.0,18.0,0.0,22.0,12.0,8.0,621.0,67.0,235.0,276.0,115.0,11.0,20.0,382.0,3,0,0,14.0,10.0,1.0,0.0,0.0,0.0,2022,Leeds United
2022-08-30,20:00,Premier League,Matchweek 5,Tue,Home,D,1.0,1.0,Everton,1.0,1.0,69.0,36338.0,Rodrigo,4-2-3-1,Darren England,Match Report,,14.0,5.0,16.9,0.0,0,0,2.0,0,0,0,580.0,715.0,9247.0,2911.0,38.0,10.0,25.0,3.0,25.0,13.0,10.0,842.0,35.0,180.0,407.0,263.0,12.0,28.0,571.0,3,0,0,10.0,9.0,2.0,0.0,0.0,0.0,2022,Leeds United
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,2.0,5.0,Brentford,1.7,2.3,68.0,17092.0,Robin Koch,4-2-3-1,Robert Jones,Match Report,,17.0,6.0,21.9,1.0,0,0,8.0,1,0,0,433.0,538.0,7046.0,2604.0,25.0,6.0,29.0,3.0,24.0,17.0,5.0,648.0,51.0,147.0,297.0,206.0,16.0,31.0,421.0,2,0,0,9.0,8.0,1.0,0.0,1.0,0.0,2022,Leeds United
2022-10-02,16:30,Premier League,Matchweek 9,Sun,Home,D,0.0,0.0,Aston Villa,0.4,2.2,44.0,36582.0,Liam Cooper,4-2-3-1,Stuart Attwell,Match Report,,6.0,1.0,16.8,0.0,0,0,6.0,0,0,0,295.0,415.0,5313.0,2083.0,20.0,2.0,10.0,0.0,12.0,9.0,12.0,508.0,69.0,223.0,221.0,69.0,6.0,14.0,291.0,5,1,1,23.0,12.0,0.0,0.0,0.0,0.0,2022,Leeds United
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Away,L,1.0,2.0,Crystal Palace,1.0,1.1,46.0,25042.0,Liam Cooper,4-2-3-1,Paul Tierney,Match Report,,10.0,4.0,18.1,0.0,0,0,5.0,0,0,0,265.0,404.0,3944.0,2078.0,32.0,3.0,17.0,1.0,29.0,13.0,13.0,518.0,44.0,157.0,202.0,163.0,8.0,17.0,260.0,3,0,0,23.0,13.0,2.0,0.0,0.0,0.0,2022,Leeds United
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,L,0.0,1.0,Arsenal,1.8,0.5,47.0,36700.0,Liam Cooper,4-2-3-1,Chris Kavanagh,Match Report,,15.0,4.0,18.1,0.0,0,1,4.0,0,0,0,359.0,478.0,5371.0,2079.0,19.0,6.0,23.0,0.0,25.0,14.0,10.0,565.0,36.0,152.0,241.0,177.0,5.0,15.0,357.0,0,0,0,10.0,9.0,4.0,0.0,0.0,0.0,2022,Leeds United
2022-10-20,20:15,Premier League,Matchweek 12,Thu,Away,L,0.0,2.0,Leicester City,1.3,0.8,54.0,30814.0,Patrick Bamford,4-2-3-1,Peter Bankes,Match Report,,14.0,2.0,18.3,0.0,0,0,1.0,0,0,0,443.0,570.0,7700.0,2697.0,29.0,9.0,23.0,0.0,30.0,16.0,9.0,678.0,50.0,215.0,348.0,121.0,4.0,19.0,436.0,1,0,0,11.0,14.0,2.0,0.0,0.0,1.0,2022,Leeds United
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,L,2.0,3.0,Fulham,1.6,1.8,57.0,36447.0,Liam Cooper,4-2-3-1,Anthony Taylor,Match Report,,14.0,5.0,16.3,0.0,0,0,4.0,0,0,0,422.0,534.0,7187.0,2905.0,25.0,3.0,25.0,3.0,22.0,9.0,14.0,655.0,56.0,220.0,294.0,146.0,4.0,15.0,417.0,1,0,0,12.0,7.0,4.0,0.0,0.0,0.0,2022,Leeds United
2022-10-29,19:45,Premier League,Matchweek 14,Sat,Away,W,2.0,1.0,Liverpool,1.8,1.7,32.0,53274.0,Liam Cooper,4-2-3-1,Michael Oliver,Match Report,,14.0,6.0,19.4,3.0,0,0,10.0,0,0,0,224.0,358.0,3422.0,1700.0,33.0,4.0,25.0,2.0,21.0,7.0,19.0,519.0,83.0,212.0,186.0,125.0,4.0,12.0,220.0,1,0,0,3.0,8.0,0.0,0.0,0.0,0.0,2022,Leeds United
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Home,W,4.0,3.0,Bournemouth,2.2,1.5,60.0,36304.0,Liam Cooper,4-2-3-1,Tony Harrington,Match Report,,17.0,3.0,15.9,0.0,1,1,5.0,0,0,0,394.0,508.0,6417.0,2609.0,23.0,13.0,32.0,7.0,26.0,17.0,12.0,624.0,31.0,132.0,281.0,221.0,1.0,8.0,386.0,2,0,0,16.0,9.0,0.0,1.0,0.0,0.0,2022,Leeds United
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,3.0,4.0,Tottenham,1.1,1.8,45.0,61667.0,Liam Cooper,4-2-3-1,Michael Salisbury,Match Report,,12.0,5.0,16.2,2.0,0,0,7.0,0,0,0,389.0,498.0,5957.0,2030.0,20.0,2.0,22.0,6.0,20.0,10.0,13.0,623.0,65.0,174.0,289.0,166.0,2.0,12.0,383.0,3,1,1,7.0,8.0,1.0,0.0,0.0,0.0,2022,Leeds United
2022-08-07,16:30,Premier League,Matchweek 1,Sun,Home,L,0,2,Manchester City,0.5,2.2,25.0,62443.0,Declan Rice,4-2-3-1,Michael Oliver,Match Report,,6.0,1.0,16.3,0.0,0,0,2.0,1,0,0,223.0,294.0,4388.0,1749.0,11.0,1.0,13.0,0.0,14.0,6.0,8.0,374.0,87.0,193.0,119.0,64.0,1.0,7.0,217.0,0,0,0,8.0,4.0,4.0,0.0,1.0,0.0,2022,West Ham United
2022-08-14,14:00,Premier League,Matchweek 2,Sun,Away,L,0,1,Nott'ham Forest,2.1,1.3,57.0,29281.0,Declan Rice,4-3-3,Robert Jones,Match Report,,18.0,3.0,19.3,2.0,0,1,6.0,0,0,0,318.0,443.0,5774.0,2391.0,26.0,7.0,32.0,0.0,16.0,6.0,8.0,544.0,50.0,151.0,243.0,153.0,8.0,17.0,307.0,1,0,0,11.0,9.0,2.0,0.0,0.0,0.0,2022,West Ham United
2022-08-21,14:00,Premier League,Matchweek 3,Sun,Home,L,0,2,Brighton,0.8,1.7,50.0,62449.0,Declan Rice,4-2-3-1,Anthony Taylor,Match Report,,13.0,3.0,16.5,0.0,0,0,2.0,1,0,0,408.0,524.0,7679.0,2865.0,23.0,5.0,22.0,0.0,8.0,5.0,11.0,604.0,51.0,241.0,229.0,142.0,4.0,7.0,403.0,2,0,0,10.0,6.0,3.0,0.0,1.0,0.0,2022,West Ham United
2022-08-28,14:00,Premier League,Matchweek 4,Sun,Away,W,1,0,Aston Villa,0.6,0.5,42.0,41796.0,Declan Rice,3-5-2,David Coote,Match Report,,7.0,2.0,24.8,1.0,0,0,3.0,0,0,0,360.0,470.0,6609.0,2505.0,23.0,2.0,14.0,2.0,13.0,6.0,11.0,566.0,69.0,228.0,240.0,102.0,9.0,17.0,357.0,0,0,0,10.0,10.0,1.0,0.0,0.0,0.0,2022,West Ham United
2022-08-31,19:45,Premier League,Matchweek 5,Wed,Home,D,1,1,Tottenham,1.2,0.6,39.0,62450.0,Declan Rice,4-2-3-1,Peter Bankes,Match Report,,14.0,4.0,16.3,0.0,0,0,3.0,0,0,0,329.0,416.0,6111.0,1969.0,16.0,3.0,22.0,2.0,13.0,9.0,14.0,508.0,65.0,131.0,242.0,144.0,1.0,8.0,324.0,2,0,0,10.0,10.0,1.0,0.0,0.0,1.0,2022,West Ham United
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,1,2,Chelsea,1.1,0.9,33.0,39923.0,Declan Rice,3-4-1-2,Andy Madley,Match Report,,6.0,3.0,15.9,0.0,0,0,3.0,0,0,0,252.0,344.0,4459.0,1722.0,21.0,3.0,11.0,1.0,14.0,9.0,9.0,455.0,78.0,211.0,185.0,64.0,9.0,18.0,247.0,2,0,0,11.0,6.0,1.0,0.0,0.0,0.0,2022,West Ham United
2022-09-18,14:15,Premier League,Matchweek 8,Sun,Away,L,0,1,Everton,1.0,0.4,47.0,39298.0,Declan Rice,4-2-3-1,Michael Oliver,Match Report,,14.0,4.0,15.2,0.0,0,0,2.0,0,0,0,340.0,450.0,6213.0,2629.0,24.0,14.0,25.0,0.0,18.0,7.0,5.0,544.0,55.0,185.0,199.0,162.0,1.0,6.0,335.0,1,0,0,11.0,8.0,1.0,0.0,0.0,0.0,2022,West Ham United
2022-10-01,17:30,Premier League,Matchweek 9,Sat,Home,W,2,0,Wolves,0.9,0.7,39.0,62444.0,Declan Rice,4-2-3-1,Paul Tierney,Match Report,,18.0,5.0,20.3,1.0,0,0,4.0,0,0,0,315.0,395.0,6027.0,2870.0,11.0,1.0,29.0,2.0,23.0,13.0,13.0,511.0,90.0,211.0,185.0,121.0,3.0,7.0,309.0,2,0,0,8.0,5.0,2.0,0.0,0.0,0.0,2022,West Ham United
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Home,W,3,1,Fulham,2.4,0.7,50.0,62407.0,Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,,16.0,7.0,16.4,0.0,1,1,2.0,0,0,0,421.0,526.0,6939.0,2400.0,16.0,4.0,33.0,6.0,12.0,7.0,9.0,613.0,52.0,227.0,238.0,151.0,5.0,6.0,418.0,1,0,0,9.0,7.0,1.0,1.0,0.0,0.0,2022,West Ham United
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Away,D,1,1,Southampton,1.7,0.5,61.0,29159.0,Declan Rice,3-4-3,Peter Bankes,Match Report,,25.0,4.0,18.8,0.0,0,0,8.0,0,0,0,421.0,550.0,7304.0,2748.0,20.0,14.0,41.0,2.0,22.0,12.0,11.0,667.0,57.0,192.0,268.0,215.0,4.0,14.0,413.0,1,0,0,3.0,7.0,0.0,0.0,0.0,0.0,2022,West Ham United
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Away,L,0,1,Liverpool,1.7,1.7,46.0,52982.0,Declan Rice,4-4-2,Stuart Attwell,Match Report,,7.0,2.0,15.2,0.0,0,1,7.0,0,0,0,442.0,551.0,8393.0,2499.0,21.0,3.0,16.0,0.0,15.0,8.0,17.0,647.0,83.0,255.0,285.0,113.0,9.0,17.0,435.0,0,0,0,8.0,9.0,0.0,1.0,0.0,0.0,2022,West Ham United
2022-10-24,20:00,Premier League,Matchweek 13,Mon,Home,W,2,0,Bournemouth,1.9,0.4,55.0,62447.0,Declan Rice,4-2-3-1,David Coote,Match Report,,19.0,3.0,21.1,1.0,1,1,3.0,0,0,0,458.0,556.0,8481.0,2815.0,26.0,5.0,36.0,3.0,22.0,10.0,3.0,653.0,39.0,182.0,320.0,157.0,9.0,16.0,451.0,0,0,0,9.0,10.0,1.0,0.0,0.0,0.0,2022,West Ham United
2022-10-30,16:15,Premier League,Matchweek 14,Sun,Away,L,0,1,Manchester Utd,1.1,1.2,47.0,73682.0,Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,,13.0,4.0,22.3,0.0,0,0,3.0,0,0,0,369.0,471.0,6776.0,2364.0,19.0,10.0,22.0,0.0,13.0,7.0,13.0,582.0,65.0,187.0,255.0,144.0,4.0,17.0,361.0,3,0,0,10.0,12.0,2.0,0.0,0.0,0.0,2022,West Ham United
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,L,1,2,Crystal Palace,0.3,1.0,42.0,62451.0,Declan Rice,4-2-3-1,Paul Tierney,Match Report,,5.0,2.0,16.7,0.0,0,0,6.0,0,0,0,363.0,459.0,6119.0,2393.0,13.0,2.0,7.0,2.0,16.0,9.0,13.0,548.0,81.0,227.0,259.0,65.0,2.0,11.0,358.0,1,0,0,10.0,5.0,4.0,0.0,0.0,0.0,2022,West Ham United
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,L,0,2,Leicester City,1.4,1.8,54.0,62459.0,Declan Rice,4-2-3-1,Jarred Gillett,Match Report,,18.0,6.0,16.4,0.0,0,0,6.0,0,1,0,410.0,536.0,7323.0,2659.0,29.0,7.0,30.0,0.0,18.0,12.0,15.0,637.0,36.0,169.0,313.0,158.0,9.0,24.0,406.0,3,0,0,9.0,8.0,2.0,0.0,1.0,0.0,2022,West Ham United
2022-08-06,17:30,Premier League,Matchweek 1,Sat,Home,L,0.0,1.0,Chelsea,0.7,1.5,38.0,39254.0,Jordan Pickford,5-4-1,Craig Pawson,Match Report,,8.0,3.0,13.5,0.0,0,0,6.0,1,0,0,272.0,377.0,5142.0,1918.0,22.0,4.0,16.0,0.0,24.0,17.0,14.0,490.0,71.0,179.0,209.0,113.0,10.0,21.0,268.0,3,0,0,14.0,11.0,0.0,0.0,1.0,0.0,2022,Everton
2022-08-13,12:30,Premier League,Matchweek 2,Sat,Away,L,1.0,2.0,Aston Villa,1.6,2.3,43.0,41883.0,Jordan Pickford,3-4-3,Michael Oliver,Match Report,,15.0,4.0,14.8,0.0,0,0,3.0,0,0,0,313.0,416.0,6034.0,2051.0,18.0,8.0,24.0,0.0,16.0,11.0,10.0,525.0,64.0,191.0,218.0,117.0,5.0,16.0,307.0,1,0,0,7.0,8.0,3.0,0.0,0.0,0.0,2022,Everton
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Home,D,1.0,1.0,Nott'ham Forest,1.5,1.0,49.0,39271.0,Jordan Pickford,3-4-3,Andre Marriner,Match Report,,19.0,8.0,20.8,1.0,0,0,5.0,0,0,0,347.0,463.0,5906.0,2068.0,22.0,6.0,35.0,2.0,13.0,8.0,8.0,572.0,62.0,209.0,241.0,128.0,5.0,21.0,345.0,3,0,0,6.0,9.0,4.0,0.0,0.0,0.0,2022,Everton
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,D,1.0,1.0,Brentford,1.1,2.1,42.0,17009.0,Jordan Pickford,3-4-3,John Brooks,Match Report,,14.0,7.0,16.7,0.0,0,0,5.0,0,0,0,320.0,416.0,6053.0,2313.0,12.0,5.0,24.0,2.0,22.0,16.0,12.0,556.0,86.0,200.0,240.0,120.0,5.0,12.0,316.0,2,0,0,8.0,8.0,2.0,0.0,0.0,0.0,2022,Everton
2022-08-30,20:00,Premier League,Matchweek 5,Tue,Away,D,1.0,1.0,Leeds United,1.0,1.0,31.0,36338.0,Jordan Pickford,4-3-3,Darren England,Match Report,,7.0,2.0,19.1,1.0,0,0,5.0,0,0,0,225.0,326.0,3979.0,1621.0,22.0,2.0,12.0,1.0,28.0,13.0,15.0,490.0,78.0,238.0,201.0,56.0,6.0,24.0,219.0,3,0,0,9.0,7.0,2.0,0.0,0.0,0.0,2022,Everton
2022-09-03,12:30,Premier League,Matchweek 6,Sat,Home,D,0.0,0.0,Liverpool,1.7,2.1,39.0,39240.0,Jordan Pickford,4-3-3,Anthony Taylor,Match Report,,14.0,3.0,15.5,0.0,0,0,8.0,0,0,0,239.0,348.0,4313.0,1698.0,23.0,7.0,23.0,0.0,19.0,11.0,10.0,462.0,74.0,203.0,149.0,116.0,4.0,13.0,237.0,2,0,0,7.0,9.0,3.0,0.0,0.0,0.0,2022,Everton
2022-09-18,14:15,Premier League,Matchweek 8,Sun,Home,W,1.0,0.0,West Ham,0.4,1.0,53.0,39298.0,Conor Coady,4-3-3,Michael Oliver,Match Report,,7.0,2.0,21.4,0.0,0,0,4.0,0,0,0,412.0,512.0,7598.0,2581.0,20.0,5.0,12.0,2.0,18.0,11.0,17.0,633.0,81.0,236.0,229.0,175.0,7.0,19.0,408.0,3,0,0,8.0,10.0,1.0,0.0,0.0,0.0,2022,Everton
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,W,2.0,1.0,Southampton,2.0,1.7,45.0,30510.0,Séamus Coleman,4-3-3,Andre Marriner,Match Report,,12.0,5.0,17.4,1.0,0,0,6.0,0,0,0,317.0,419.0,6789.0,3023.0,15.0,6.0,21.0,4.0,23.0,13.0,18.0,543.0,80.0,214.0,209.0,125.0,7.0,13.0,316.0,2,0,0,10.0,11.0,1.0,0.0,0.0,0.0,2022,Everton
2022-10-09,19:00,Premier League,Matchweek 10,Sun,Home,L,1.0,2.0,Manchester Utd,0.6,1.4,40.0,39258.0,Séamus Coleman,4-3-3,David Coote,Match Report,,11.0,2.0,17.4,0.0,0,0,4.0,0,0,0,317.0,423.0,5568.0,2064.0,13.0,5.0,16.0,0.0,9.0,6.0,16.0,526.0,69.0,198.0,209.0,130.0,8.0,22.0,311.0,2,0,0,7.0,11.0,1.0,0.0,0.0,0.0,2022,Everton
2022-10-15,17:30,Premier League,Matchweek 11,Sat,Away,L,0.0,2.0,Tottenham,0.4,2.2,38.0,61812.0,Séamus Coleman,5-3-2,Paul Tierney,Match Report,,4.0,0.0,13.5,0.0,0,0,7.0,1,0,0,316.0,391.0,5609.0,1778.0,9.0,1.0,6.0,0.0,15.0,10.0,20.0,495.0,88.0,211.0,234.0,52.0,4.0,11.0,313.0,4,0,0,13.0,12.0,0.0,0.0,1.0,0.0,2022,Everton
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Away,L,0.0,1.0,Newcastle Utd,0.2,1.5,51.0,52247.0,Séamus Coleman,4-3-3,Tony Harrington,Match Report,,1.0,0.0,7.5,0.0,0,0,4.0,0,0,0,350.0,458.0,6389.0,2398.0,30.0,2.0,1.0,0.0,18.0,8.0,15.0,549.0,60.0,193.0,273.0,91.0,7.0,18.0,344.0,4,0,0,12.0,9.0,3.0,0.0,0.0,0.0,2022,Everton
2022-10-22,15:00,Premier League,Matchweek 13,Sat,Home,W,3.0,0.0,Crystal Palace,1.4,0.9,46.0,38939.0,Séamus Coleman,4-2-3-1,Simon Hooper,Match Report,,9.0,6.0,16.8,0.0,0,0,2.0,0,0,0,342.0,429.0,5897.0,2180.0,28.0,3.0,14.0,5.0,26.0,20.0,13.0,540.0,47.0,151.0,248.0,146.0,5.0,12.0,338.0,3,0,0,16.0,13.0,1.0,0.0,0.0,0.0,2022,Everton
2022-10-29,17:30,Premier League,Matchweek 14,Sat,Away,D,0.0,0.0,Fulham,0.9,1.9,44.0,23534.0,Séamus Coleman,4-2-3-1,John Brooks,Match Report,,9.0,4.0,12.2,0.0,0,0,6.0,0,0,0,322.0,413.0,6655.0,2216.0,20.0,4.0,15.0,0.0,15.0,9.0,16.0,528.0,87.0,239.0,217.0,81.0,6.0,10.0,318.0,1,0,0,8.0,10.0,5.0,0.0,0.0,0.0,2022,Everton
2022-11-05,17:30,Premier League,Matchweek 15,Sat,Home,L,0.0,2.0,Leicester City,1.2,2.3,49.0,39206.0,Séamus Coleman,4-3-3,David Coote,Match Report,,12.0,2.0,12.9,0.0,0,0,8.0,0,0,0,421.0,534.0,7351.0,2648.0,21.0,8.0,21.0,0.0,14.0,7.0,9.0,635.0,76.0,195.0,248.0,196.0,3.0,9.0,418.0,0,0,0,9.0,5.0,0.0,0.0,0.0,0.0,2022,Everton
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,0.0,3.0,Bournemouth,0.8,2.4,64.0,10382.0,Jordan Pickford,4-3-3,Craig Pawson,Match Report,,15.0,3.0,18.0,0.0,0,0,8.0,0,0,0,488.0,584.0,9368.0,3014.0,15.0,5.0,29.0,0.0,30.0,15.0,7.0,690.0,50.0,210.0,316.0,167.0,3.0,14.0,482.0,0,0,0,8.0,12.0,1.0,0.0,0.0,0.0,2022,Everton
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,0.0,2.0,Newcastle Utd,0.3,1.7,39.0,52245.0,Joe Worrall,3-4-1-2,Simon Hooper,Match Report,,5.0,0.0,16.0,0.0,0,0,9.0,0,0,0,243.0,342.0,4762.0,1864.0,26.0,1.0,8.0,0.0,15.0,11.0,13.0,470.0,104.0,248.0,170.0,59.0,5.0,17.0,241.0,3,0,0,14.0,9.0,0.0,0.0,0.0,0.0,2022,Nottingham Forest
2022-08-14,14:00,Premier League,Matchweek 2,Sun,Home,W,1.0,0.0,West Ham,1.3,2.1,43.0,29281.0,Joe Worrall,3-4-1-2,Robert Jones,Match Report,,13.0,6.0,14.1,1.0,0,0,4.0,0,1,0,216.0,336.0,3788.0,1775.0,17.0,6.0,23.0,1.0,16.0,8.0,20.0,462.0,75.0,188.0,148.0,134.0,7.0,16.0,208.0,4,0,0,10.0,10.0,3.0,0.0,1.0,0.0,2022,Nottingham Forest
