Date,Time,Round,Day,Venue,Opponent,Season,Team,Result_rolling,GF_rolling,GA_rolling,Poss_rolling,Attendance_rolling,Sh_rolling,SoT_rolling,Dist_rolling,FK_rolling,PK_rolling,PKatt_rolling,SoTA_rolling,PKA_rolling,PKsv_rolling,PKm_rolling,Cmp_Total_rolling,Att_Total_rolling,TotDist_rolling,PrgDist_rolling,TI_rolling,CK_rolling,SCA_rolling,GCA_rolling,Tkl_Defensive_rolling,TklW_Defensive_rolling,Blocks_Defensive_rolling,Touches_rolling,Def Pen_rolling,Def 3rd_rolling,Mid 3rd_rolling,Att 3rd_rolling,Dribbles_Succ_rolling,Dribles_Att_rolling,Rec_rolling,CrdY_rolling,CrdR_rolling,2CrdY_rolling,Fls_rolling,Fld_rolling,Off_rolling,PKwon_rolling,PKcon_rolling,OG_rolling
2018-01-13,17,23,6,1,23,2017,9,0.8,0.8,1.0,44.8,30364.0,8.0,1.8,16.36,0.0,0.2,0.4,4.8,0.0,0.0,0.0,315.2,435.4,5895.4,2449.2,20.8,4.0,13.6,1.4,15.4,11.2,12.4,552.8,67.6,189.6,240.8,125.8,6.4,10.2,312.0,1.4,0.0,0.0,11.4,9.0,2.0,0.4,0.0,0.0
2018-01-20,15,24,6,0,25,2017,9,0.4,0.2,1.6,42.4,38098.2,7.4,0.8,16.2,0.0,0.0,0.0,6.2,0.0,0.0,0.0,297.2,418.8,5598.4,2380.6,20.0,3.4,12.4,0.4,15.4,11.4,12.4,541.4,72.8,194.2,230.2,120.4,6.0,9.6,294.4,1.4,0.0,0.0,12.0,9.0,3.2,0.0,0.0,0.0
2018-01-31,19,25,3,0,13,2017,9,0.4,0.4,1.8,47.2,38072.2,8.2,1.6,15.940000000000001,0.0,0.0,0.0,6.2,0.0,0.0,0.0,322.0,452.2,5947.0,2378.6,23.4,3.0,13.6,0.8,16.0,11.2,12.0,566.4,64.0,186.4,248.0,136.2,6.6,9.8,318.6,1.2,0.0,0.0,13.4,10.2,2.8,0.0,0.0,0.0
2018-02-03,17,26,6,1,0,2017,9,0.6,0.8,2.0,46.4,40677.4,8.6,1.6,16.4,0.0,0.0,0.0,5.8,0.2,0.0,0.0,319.6,451.0,5897.6,2374.4,22.4,3.6,14.4,1.6,17.6,13.0,13.0,567.2,60.0,188.4,249.8,135.2,7.4,11.2,316.2,1.2,0.0,0.0,12.8,9.2,3.2,0.0,0.2,0.0
2018-02-10,15,27,6,0,8,2017,9,0.6,0.8,2.6,44.4,50439.2,9.4,1.8,16.16,0.0,0.0,0.0,5.8,0.2,0.0,0.0,311.6,434.0,5731.4,2336.0,23.6,4.0,15.6,1.6,17.0,11.8,11.2,547.6,54.8,171.2,236.2,146.8,9.4,14.6,308.4,1.2,0.0,0.0,11.8,9.4,2.8,0.0,0.2,0.0
2018-02-24,17,28,6,1,24,2017,9,1.0,1.4,2.4,46.8,50429.4,9.2,2.8,17.34,0.4,0.0,0.0,5.4,0.4,0.0,0.0,315.4,440.0,5849.0,2385.6,25.0,4.4,14.8,2.6,17.8,12.0,11.2,556.0,55.8,170.8,244.8,146.8,11.2,17.0,311.4,1.0,0.0,0.0,12.4,10.4,3.0,0.0,0.4,0.0
2018-03-03,12,29,6,1,5,2017,9,1.0,1.4,1.8,48.2,39265.2,9.2,3.2,15.819999999999999,0.4,0.0,0.0,4.4,0.4,0.0,0.0,312.6,440.6,5747.6,2316.2,27.4,4.8,14.8,2.6,19.6,12.8,13.2,559.4,54.6,170.8,244.8,150.6,11.2,17.6,308.2,0.8,0.0,0.0,11.2,10.0,1.8,0.0,0.4,0.0
2018-03-10,15,32,6,0,4,2017,9,0.8,1.4,2.0,46.0,35613.4,9.4,3.2,15.959999999999999,0.4,0.0,0.0,5.0,0.4,0.0,0.0,288.8,414.4,5298.0,2267.6,27.0,5.6,15.8,2.6,17.6,12.2,13.4,534.0,57.6,175.0,231.0,135.8,11.6,18.2,284.2,0.6,0.2,0.0,10.6,10.0,2.2,0.0,0.4,0.0
2018-03-17,15,30,6,1,21,2017,9,0.8,1.4,1.8,49.0,35775.2,10.0,3.0,16.64,0.4,0.0,0.2,5.6,0.2,0.0,0.0,308.8,431.6,5678.2,2376.0,27.4,6.6,17.4,2.2,14.6,9.8,11.8,546.0,56.2,167.4,238.0,147.0,11.6,17.8,304.4,0.6,0.2,0.0,10.6,11.0,2.0,0.2,0.2,0.0
2018-03-31,17,31,6,0,15,2017,9,1.2,1.6,1.0,51.8,29918.4,11.2,4.2,16.34,0.6,0.0,0.2,5.0,0.2,0.0,0.0,316.2,442.0,5606.0,2312.4,26.0,7.2,20.6,2.4,16.2,11.2,11.6,554.6,57.2,169.4,250.2,142.8,11.2,16.6,311.8,0.8,0.2,0.0,11.4,11.8,2.2,0.2,0.2,0.0
2018-04-07,12,36,6,0,14,2017,9,0.8,1.2,1.4,45.2,29934.8,10.2,3.6,15.12,0.4,0.0,0.2,5.0,0.0,0.0,0.0,282.0,401.2,5092.0,2144.4,24.4,6.0,19.6,1.8,15.6,11.2,11.8,505.0,56.2,164.4,221.6,126.4,7.8,12.8,277.8,0.6,0.2,0.0,10.6,10.2,2.2,0.2,0.0,0.0
2018-04-14,15,33,6,1,22,2017,9,1.0,1.2,1.2,43.8,33692.8,10.0,3.4,16.52,0.4,0.0,0.2,4.6,0.0,0.0,0.0,282.6,400.8,5236.8,2134.4,23.2,5.6,19.2,1.8,13.6,9.4,10.2,500.6,58.0,159.2,221.2,128.0,7.2,10.8,277.4,0.4,0.2,0.0,11.2,9.8,2.8,0.2,0.0,0.0
2018-04-23,20,34,1,0,17,2017,9,1.2,1.2,1.0,44.6,33719.0,10.4,3.2,16.619999999999997,0.6,0.0,0.2,4.0,0.0,0.0,0.0,303.6,418.2,5713.0,2188.2,21.6,5.4,19.2,1.4,14.8,9.6,11.0,521.6,61.0,167.8,225.6,134.4,6.2,10.8,298.2,0.4,0.0,0.0,11.0,9.8,2.4,0.2,0.0,0.0
2018-04-28,15,35,6,1,11,2017,9,1.2,1.0,1.0,44.0,33691.4,9.8,3.0,15.7,0.6,0.0,0.0,3.6,0.0,0.0,0.0,310.0,427.6,5790.4,2184.6,20.8,4.2,17.2,1.4,15.6,9.8,12.6,540.6,63.8,180.6,240.0,126.6,6.6,12.0,304.6,0.8,0.0,0.0,11.0,8.8,2.8,0.0,0.0,0.0
2018-05-05,17,37,6,0,20,2017,9,1.2,1.0,0.8,41.8,32511.2,8.0,2.4,16.72,0.4,0.0,0.0,3.2,0.0,0.0,0.0,301.2,425.6,5700.4,2223.2,21.6,3.0,13.4,1.6,16.4,11.2,12.8,544.8,67.2,195.0,238.8,117.2,5.8,11.2,295.6,0.6,0.0,0.0,10.2,8.2,2.6,0.0,0.0,0.0
2018-05-13,15,38,7,1,26,2017,9,1.4,1.0,0.4,48.8,32312.0,8.6,2.6,17.46,0.4,0.0,0.0,3.4,0.0,0.0,0.0,343.2,473.6,6480.8,2451.0,24.2,3.2,14.8,1.4,16.0,10.4,11.6,594.2,66.8,204.6,268.4,128.6,6.6,12.2,337.2,1.0,0.0,0.0,11.0,9.2,2.6,0.0,0.0,0.0
2018-08-11,17,1,6,1,27,2018,9,1.2,1.2,1.0,49.6,35853.2,10.2,3.8,17.1,0.4,0.0,0.0,3.6,0.0,0.0,0.0,348.2,471.0,6382.8,2453.4,21.0,3.8,17.2,1.8,14.8,9.6,11.4,590.8,63.4,202.8,269.0,125.2,8.0,15.0,342.6,1.2,0.0,0.0,11.2,9.8,2.0,0.0,0.0,0.0
2018-08-18,15,2,6,0,20,2018,9,1.2,1.4,1.2,48.2,37912.8,9.4,4.2,16.26,0.2,0.0,0.0,3.4,0.0,0.0,0.0,341.6,464.8,6123.2,2315.8,21.0,4.4,16.0,2.6,16.0,10.4,10.6,577.8,57.6,189.2,270.8,124.8,7.4,12.8,336.8,1.2,0.2,0.0,10.4,9.6,2.6,0.0,0.0,0.0
2018-08-25,15,3,6,1,2,2018,9,1.2,1.6,1.4,48.4,37820.8,10.2,5.4,16.36,0.2,0.0,0.0,3.8,0.0,0.0,0.0,330.6,452.0,5863.2,2267.6,20.6,4.0,17.8,3.0,17.0,10.8,10.4,558.2,54.8,179.8,258.2,126.2,7.2,12.4,325.6,0.8,0.2,0.0,10.0,11.8,2.2,0.0,0.0,0.0
2018-09-01,15,4,6,0,11,2018,9,1.0,1.6,1.8,49.2,35127.4,11.0,5.0,16.46,0.4,0.0,0.0,4.4,0.2,0.0,0.0,331.8,443.6,5930.4,2186.4,20.6,3.8,19.4,3.0,16.6,9.6,9.8,549.8,54.4,167.6,255.2,132.0,7.4,13.0,327.2,1.4,0.4,0.0,10.4,12.4,1.6,0.0,0.2,0.0
2018-09-16,16,5,7,0,26,2018,9,1.0,1.6,1.8,49.8,35235.8,11.4,4.6,16.419999999999998,0.2,0.0,0.0,4.6,0.2,0.0,0.0,341.8,451.4,5949.8,2136.2,20.2,4.0,19.8,3.0,17.4,10.8,10.6,561.0,54.8,162.8,274.8,127.8,6.4,12.8,337.8,1.6,0.4,0.0,10.2,12.6,1.4,0.0,0.2,0.0
2018-09-23,16,6,7,1,0,2018,9,1.0,1.6,1.8,52.4,31682.8,11.8,4.0,16.860000000000003,0.8,0.0,0.0,4.6,0.2,0.0,0.0,361.4,477.6,6395.4,2297.0,24.0,3.6,20.0,3.0,19.8,12.4,11.0,587.0,54.8,162.8,290.8,139.0,6.8,13.4,357.8,1.8,0.4,0.0,10.6,12.8,1.8,0.0,0.2,0.0
2018-09-29,15,7,6,0,10,2018,9,0.8,1.2,1.8,51.6,37429.4,12.2,4.2,17.98,1.0,0.0,0.0,4.8,0.2,0.0,0.0,350.0,462.6,6250.8,2348.2,25.4,4.2,21.2,2.2,19.2,11.6,10.4,574.6,53.8,157.0,279.8,143.4,9.0,15.8,345.0,1.8,0.2,0.0,11.6,14.2,1.6,0.0,0.2,0.0
2018-10-06,15,8,6,1,13,2018,9,0.8,1.4,1.6,50.4,37466.8,13.2,4.0,18.419999999999998,1.2,0.0,0.2,4.0,0.2,0.0,0.0,352.0,459.4,6275.8,2341.0,26.2,6.2,23.4,2.6,20.6,13.2,8.6,573.6,52.4,161.6,272.8,145.6,8.8,15.8,346.8,1.8,0.2,0.0,12.6,12.8,2.4,0.2,0.2,0.0
2018-10-21,16,9,7,0,8,2018,9,1.0,1.4,1.4,50.0,41737.4,14.4,5.0,18.34,1.0,0.0,0.2,3.4,0.0,0.0,0.0,352.2,466.6,6289.2,2414.8,25.2,7.8,24.4,2.6,18.6,12.2,10.0,576.8,46.6,159.4,273.6,150.0,9.4,15.4,346.2,1.4,0.0,0.0,12.8,12.4,2.4,0.2,0.0,0.0
2018-10-28,16,10,7,1,16,2018,9,1.2,1.6,1.2,50.4,41717.6,16.2,5.6,18.860000000000003,1.2,0.0,0.2,2.8,0.0,0.2,0.0,360.2,476.2,6362.6,2500.0,23.8,9.0,28.0,3.0,19.8,12.4,9.0,590.0,46.0,166.2,259.6,170.6,10.4,16.8,353.2,1.2,0.0,0.0,12.8,13.2,2.4,0.2,0.2,0.0
2018-11-03,15,11,6,0,4,2018,9,1.2,1.6,1.0,48.4,48790.4,15.6,5.8,18.5,0.6,0.2,0.4,4.0,0.0,0.4,0.0,353.4,464.2,6223.2,2453.6,23.0,9.0,28.2,3.0,18.6,11.2,9.2,581.6,49.0,171.8,254.6,160.8,10.0,16.2,346.4,1.0,0.0,0.0,12.2,14.0,1.8,0.4,0.4,0.0
2018-11-11,14,12,7,1,7,2018,9,1.6,2.2,0.8,53.0,44590.8,16.4,5.2,17.82,0.4,0.2,0.4,3.6,0.0,0.4,0.0,386.4,500.6,6769.2,2586.4,22.6,8.4,29.0,4.0,18.2,11.4,9.0,614.4,45.2,170.0,282.8,167.6,9.4,15.2,380.8,0.8,0.0,0.0,11.6,14.0,1.8,0.4,0.4,0.0
2018-11-24,15,13,6,0,6,2018,9,1.4,1.6,0.8,49.2,44902.2,14.0,4.2,18.34,0.2,0.2,0.2,4.4,0.0,0.4,0.0,367.8,479.6,6534.4,2508.8,21.2,7.0,24.4,2.8,17.4,10.0,9.6,592.0,50.0,173.6,273.4,151.0,9.6,16.2,363.0,1.4,0.0,0.0,11.2,12.8,2.0,0.2,0.4,0.0
2018-12-02,16,14,7,1,14,2018,9,1.4,1.4,0.6,53.6,46328.6,13.8,4.0,17.66,0.2,0.2,0.2,4.2,0.0,0.4,0.0,390.8,500.6,6808.8,2583.4,22.8,6.4,24.8,2.2,17.6,9.6,8.6,615.4,53.8,179.8,279.8,162.6,9.8,16.6,386.2,1.2,0.0,0.0,11.4,13.4,2.0,0.2,0.4,0.0
2018-12-05,19,15,3,0,17,2018,9,1.0,1.0,0.8,50.2,48946.2,11.6,3.8,17.06,0.0,0.2,0.2,4.2,0.0,0.2,0.0,360.8,472.4,6296.8,2409.4,22.0,4.6,20.4,1.6,16.6,9.4,9.2,587.4,61.8,188.0,268.6,137.4,9.4,16.0,357.2,1.2,0.0,0.0,10.2,12.2,2.4,0.2,0.2,0.0
2018-12-10,20,16,1,0,24,2018,9,1.2,1.0,0.6,56.0,41911.2,12.8,3.4,16.9,0.2,0.0,0.0,3.2,0.0,0.0,0.0,406.0,527.0,7042.4,2578.4,23.8,6.6,21.6,1.4,16.2,10.0,7.8,635.2,55.2,178.8,290.6,173.0,10.0,16.8,402.4,1.0,0.0,0.0,9.2,12.6,2.4,0.0,0.0,0.0
2018-12-15,12,17,6,1,15,2018,9,1.0,0.8,0.8,55.0,41798.0,12.2,3.6,17.96,0.4,0.0,0.2,3.2,0.0,0.0,0.0,390.0,510.0,6743.4,2517.0,24.0,6.6,20.8,0.8,17.0,9.8,8.8,624.8,63.2,191.8,271.4,168.0,9.4,16.6,386.2,1.2,0.0,0.0,10.0,12.0,2.8,0.2,0.0,0.2
2018-12-23,16,18,7,0,23,2018,9,0.8,1.0,1.4,55.2,44563.6,12.8,3.8,16.5,0.4,0.0,0.2,3.4,0.0,0.0,0.0,395.6,515.4,6794.2,2494.8,23.4,6.0,21.8,1.2,15.0,8.8,11.0,628.4,65.6,192.4,272.6,169.8,10.2,16.0,390.6,1.0,0.0,0.0,9.6,11.8,1.8,0.2,0.0,0.2
2018-12-26,15,19,3,1,5,2018,9,0.4,1.2,2.6,49.6,44599.6,11.6,3.0,16.940000000000005,0.4,0.0,0.2,4.8,0.0,0.0,0.0,373.4,492.4,6518.4,2391.4,22.2,5.0,20.0,1.8,14.8,8.8,12.4,599.0,62.6,181.6,266.4,158.2,8.6,14.4,368.2,1.0,0.0,0.0,9.8,11.0,2.6,0.2,0.0,0.2
2018-12-29,15,20,6,1,4,2018,9,0.8,2.2,2.6,51.4,38545.2,12.2,3.4,17.16,0.6,0.2,0.4,4.8,0.0,0.0,0.0,378.2,500.6,6608.6,2457.8,23.6,6.2,21.0,3.6,13.6,7.6,12.4,604.4,58.2,179.4,273.6,158.2,9.8,14.6,372.6,1.4,0.0,0.0,12.2,10.6,2.4,0.2,0.0,0.2
2019-01-01,12,21,2,0,13,2018,9,0.6,2.0,2.6,47.2,36794.6,11.0,3.6,17.419999999999998,0.6,0.2,0.4,4.4,0.0,0.0,0.0,332.0,451.0,5811.4,2225.6,23.4,4.6,19.2,3.4,14.0,7.4,13.2,560.6,65.4,192.4,248.4,126.4,8.8,13.2,326.0,1.8,0.0,0.0,13.0,9.2,2.6,0.2,0.0,0.2
2019-01-13,14,22,7,0,2,2018,9,0.4,1.6,2.4,47.8,36925.0,12.2,3.2,17.02,0.8,0.2,0.2,4.6,0.0,0.0,0.0,346.8,476.2,6084.8,2349.6,24.6,4.6,20.8,3.0,13.2,7.8,13.0,580.6,60.2,182.6,267.0,138.8,8.6,14.2,340.8,2.2,0.0,0.0,11.4,8.0,2.0,0.0,0.0,0.0
2019-01-19,15,23,6,1,20,2018,9,0.8,1.8,1.8,51.4,33713.0,13.4,3.2,17.4,1.0,0.2,0.2,5.0,0.0,0.0,0.0,355.2,490.4,6181.8,2456.4,26.6,5.2,23.2,3.4,14.8,8.8,13.0,603.8,59.0,184.4,274.0,153.2,7.6,13.4,349.8,2.8,0.0,0.0,13.0,8.4,1.8,0.0,0.0,0.0
2019-01-29,19,24,2,1,11,2018,9,0.8,1.6,1.0,55.2,31847.0,12.8,3.0,17.2,1.0,0.2,0.2,4.2,0.0,0.0,0.0,364.6,505.8,6360.8,2475.6,29.6,6.0,21.8,3.0,16.8,10.8,11.6,625.2,63.0,198.0,281.0,153.2,8.6,14.4,359.2,3.0,0.0,0.0,12.6,8.8,1.4,0.0,0.0,0.2
2019-02-02,15,25,6,0,27,2018,9,0.8,0.8,0.8,53.4,32290.0,12.4,3.0,17.26,1.2,0.0,0.0,4.0,0.0,0.0,0.0,361.0,499.6,6312.4,2458.2,29.2,5.4,21.2,1.4,19.8,12.8,12.8,622.6,61.6,191.0,289.0,149.4,8.0,14.2,356.0,3.0,0.2,0.0,10.8,9.4,1.0,0.0,0.0,0.2
2019-02-06,19,27,3,0,15,2018,9,0.8,1.0,1.2,55.4,34046.6,12.4,3.0,16.94,1.2,0.0,0.0,4.2,0.2,0.0,0.0,381.0,518.2,6687.4,2533.0,27.4,4.8,21.2,1.8,20.2,13.4,13.0,637.6,54.6,183.2,307.6,153.8,8.4,14.6,376.0,3.2,0.2,0.0,11.0,10.0,1.2,0.0,0.2,0.2
2019-02-09,15,26,6,1,24,2018,9,0.8,1.0,1.4,51.4,34100.6,9.8,2.8,18.9,1.0,0.0,0.0,4.2,0.2,0.0,0.0,351.0,475.4,6214.6,2336.8,26.4,4.6,17.2,1.8,22.0,14.6,13.8,595.8,58.2,186.4,279.8,136.6,9.8,14.4,345.8,2.8,0.2,0.0,12.4,10.0,1.0,0.0,0.2,0.2
2019-02-26,19,28,2,1,6,2018,9,0.4,0.6,1.6,52.4,30544.6,8.6,3.2,18.32,1.0,0.0,0.0,3.2,0.2,0.0,0.0,353.4,480.2,6358.6,2371.6,25.6,4.0,14.4,1.0,22.6,15.4,12.6,599.2,55.6,185.0,291.4,129.8,11.4,17.4,348.0,2.2,0.4,0.2,11.0,12.6,2.0,0.0,0.2,0.2
2019-03-03,16,29,7,0,14,2018,9,0.8,1.0,1.2,53.4,30916.6,9.6,3.6,18.520000000000003,1.0,0.0,0.0,2.4,0.2,0.0,0.0,366.8,490.8,6325.6,2394.0,25.8,3.6,16.0,1.8,20.4,13.8,11.8,609.2,56.4,185.4,296.2,134.4,11.2,18.4,362.0,2.2,0.4,0.2,11.2,12.6,1.8,0.0,0.2,0.0
2019-03-09,15,32,6,1,17,2018,9,0.6,0.8,1.2,53.6,34043.8,9.0,3.2,17.96,0.6,0.0,0.0,2.6,0.2,0.0,0.0,356.2,485.6,6170.8,2352.0,28.6,3.4,14.8,1.6,19.2,13.4,10.2,600.6,59.2,188.0,276.8,143.4,11.4,19.2,350.8,1.6,0.2,0.2,11.6,12.2,2.2,0.0,0.2,0.0
2019-03-17,16,30,7,0,7,2018,9,0.6,1.0,1.2,51.8,36616.2,7.8,3.0,17.16,0.4,0.0,0.0,3.2,0.0,0.2,0.0,338.6,470.4,5768.6,2347.4,31.6,3.2,12.4,1.8,19.6,13.8,10.6,589.6,63.8,191.0,261.2,145.0,10.4,18.6,334.0,1.2,0.2,0.2,11.2,12.0,1.8,0.0,0.2,0.0
2019-03-30,17,31,6,1,26,2018,9,1.0,1.4,0.8,50.6,36623.0,9.8,4.2,14.660000000000002,0.2,0.0,0.2,3.4,0.0,0.2,0.0,334.4,465.4,5747.0,2361.4,31.4,2.8,15.4,2.2,16.8,10.8,10.8,587.8,65.8,196.4,257.4,140.2,9.0,17.2,330.2,1.2,0.2,0.2,12.2,12.4,2.0,0.2,0.2,0.0
2019-04-07,14,36,7,0,0,2018,9,1.4,1.8,0.6,49.6,44554.0,11.4,5.2,14.960000000000003,0.0,0.0,0.2,3.2,0.0,0.2,0.0,340.8,468.2,5711.2,2351.6,32.0,4.2,18.6,3.0,17.2,12.0,10.2,588.6,64.2,192.4,251.4,150.8,8.4,16.4,337.0,1.0,0.0,0.0,13.0,9.4,1.4,0.2,0.2,0.0
2019-04-13,15,33,6,1,10,2018,9,1.4,1.4,0.6,45.0,46064.2,13.6,5.6,14.86,0.0,0.0,0.2,3.6,0.0,0.2,0.0,314.4,435.2,5575.4,2368.6,28.0,5.2,22.0,2.0,19.0,12.8,11.4,559.0,62.2,180.4,234.6,150.4,8.4,16.0,311.0,1.0,0.0,0.0,12.2,9.0,1.8,0.2,0.2,0.0
2019-04-21,13,34,7,0,16,2018,9,1.2,1.4,1.0,48.2,43191.4,14.0,5.2,15.14,0.0,0.0,0.2,4.0,0.0,0.2,0.0,346.0,465.2,6169.0,2554.2,27.8,5.2,23.4,2.0,20.8,13.8,11.0,588.8,58.6,179.0,257.8,158.6,8.2,15.8,343.2,1.0,0.0,0.0,11.8,8.6,1.6,0.2,0.2,0.0
2019-04-27,15,35,6,1,8,2018,9,1.6,1.8,0.4,46.8,40622.0,15.6,6.2,15.719999999999999,0.0,0.0,0.2,2.8,0.0,0.0,0.0,338.0,451.2,5994.2,2459.8,24.6,6.8,26.6,2.8,20.2,13.2,10.4,573.6,56.6,179.8,248.6,151.0,7.6,14.6,335.0,1.0,0.0,0.0,12.0,7.6,1.8,0.2,0.0,0.0
2019-05-03,20,37,5,0,5,2018,9,1.4,1.4,0.4,52.8,37908.6,17.2,5.4,16.12,0.0,0.0,0.0,1.8,0.0,0.0,0.0,378.6,500.2,6755.2,2718.4,24.0,8.2,28.0,2.4,21.6,14.4,9.6,624.0,52.2,174.6,282.0,173.8,7.2,15.4,375.0,0.8,0.0,0.0,11.6,7.8,1.6,0.0,0.0,0.0
2019-05-12,15,38,7,1,23,2018,9,1.4,1.4,0.4,54.4,33771.6,17.8,4.8,16.9,0.0,0.0,0.0,1.8,0.0,0.0,0.0,401.4,523.2,7136.2,2715.4,22.8,8.0,27.8,1.8,20.8,13.2,9.6,648.0,52.2,176.6,299.4,178.8,6.8,15.8,396.6,0.6,0.0,0.0,10.4,8.2,1.2,0.0,0.0,0.0
2019-08-10,15,1,6,1,8,2019,9,1.2,1.6,0.8,54.8,37916.4,16.4,5.4,16.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,413.6,533.8,7225.0,2692.4,22.8,7.0,26.0,2.2,20.2,12.8,10.4,656.4,56.8,192.2,299.8,170.4,6.0,15.2,409.0,0.8,0.0,0.0,11.4,8.4,0.8,0.0,0.0,0.0
2019-08-17,15,2,6,0,24,2019,9,1.4,1.6,0.4,55.8,37952.4,16.6,5.6,16.2,0.2,0.0,0.0,1.4,0.0,0.0,0.0,418.8,534.6,7278.6,2667.8,24.2,6.8,25.4,2.2,17.4,10.4,11.6,659.2,57.2,197.2,302.8,164.4,5.2,14.4,413.2,1.2,0.2,0.2,12.2,10.0,0.6,0.0,0.0,0.0
2019-08-23,20,3,5,1,1,2019,9,1.4,1.0,0.4,55.0,37886.6,16.0,4.4,16.839999999999996,0.4,0.0,0.0,1.6,0.0,0.0,0.0,399.8,518.2,7070.6,2633.4,25.0,5.6,24.2,1.0,18.0,11.4,11.2,645.8,64.8,199.2,295.0,157.6,8.4,18.6,394.2,1.4,0.2,0.2,12.2,10.6,1.0,0.0,0.0,0.0
2019-09-01,14,4,7,0,27,2019,9,1.2,1.0,0.8,55.2,41113.2,14.0,4.0,17.78,0.4,0.0,0.0,2.2,0.0,0.0,0.0,402.2,518.2,6887.8,2495.8,26.6,4.8,22.8,1.0,17.2,11.6,9.6,635.0,63.2,193.2,294.4,153.6,10.2,18.8,396.8,2.0,0.2,0.2,12.8,10.8,1.2,0.0,0.0,0.0
2019-09-15,14,5,7,1,2,2019,9,1.2,1.2,1.2,55.0,41127.4,13.0,4.0,17.2,0.4,0.0,0.0,3.0,0.0,0.0,0.0,383.4,498.0,6726.8,2515.6,26.0,4.6,22.2,1.6,18.0,12.0,9.0,617.8,68.6,188.2,285.8,150.2,10.0,17.4,379.4,2.2,0.2,0.2,13.6,11.6,1.2,0.0,0.0,0.0
2019-09-21,15,6,6,0,19,2019,9,1.0,1.0,1.4,57.8,31185.8,12.6,3.2,17.82,0.2,0.0,0.0,3.6,0.0,0.0,0.0,387.6,510.6,6841.4,2576.6,28.2,5.2,21.2,1.4,18.4,12.0,8.2,625.8,62.6,180.4,299.0,153.4,11.2,18.0,383.4,2.6,0.2,0.2,13.8,10.4,1.0,0.0,0.0,0.0
2019-09-28,17,7,6,0,15,2019,9,0.8,1.0,1.8,58.8,34026.4,13.8,3.4,18.060000000000002,0.4,0.0,0.0,3.4,0.0,0.0,0.0,395.4,519.6,6993.0,2579.2,27.8,7.2,24.2,1.6,17.6,11.6,7.6,631.6,58.8,171.2,289.2,178.2,13.2,20.2,392.6,2.2,0.0,0.0,12.8,8.8,1.2,0.0,0.0,0.2
2019-10-05,15,8,6,1,5,2019,9,0.4,1.0,2.4,57.4,34057.6,13.8,4.4,16.4,0.4,0.0,0.0,4.6,0.0,0.0,0.0,411.0,528.0,7309.8,2667.4,25.2,7.4,24.2,1.6,17.4,10.6,7.8,634.2,58.2,172.8,285.6,182.8,12.2,18.4,408.2,2.2,0.0,0.0,11.4,8.4,1.0,0.0,0.0,0.2
2019-10-19,12,9,6,0,26,2019,9,0.4,1.0,2.2,56.2,29803.2,13.6,4.6,15.34,0.6,0.0,0.0,4.6,0.0,0.0,0.0,395.0,513.4,7158.6,2625.8,23.6,8.0,23.4,1.6,16.0,10.0,8.2,617.6,61.0,182.6,272.0,169.4,10.6,17.8,392.2,2.2,0.2,0.2,10.2,7.4,1.0,0.0,0.0,0.2
2019-10-26,15,10,6,1,4,2019,9,0.4,0.8,1.8,54.8,29781.0,14.4,5.4,15.5,0.8,0.0,0.0,4.4,0.0,0.0,0.0,380.0,502.8,6941.6,2683.8,24.2,8.8,25.2,1.6,16.0,10.2,9.4,601.6,56.2,178.6,260.6,169.0,10.6,18.4,377.0,2.4,0.2,0.2,10.8,7.8,2.6,0.0,0.0,0.2
2019-11-03,16,11,7,0,23,2019,9,0.4,1.0,1.8,52.0,33803.6,13.6,5.6,15.66,0.8,0.0,0.0,4.0,0.2,0.0,0.0,373.2,488.8,6822.4,2612.6,23.6,8.4,24.4,1.6,15.8,9.8,8.4,590.0,58.0,180.6,253.0,162.4,9.8,18.6,369.8,1.8,0.2,0.2,10.4,9.4,3.0,0.0,0.2,0.4
2019-11-09,15,12,6,1,20,2019,9,0.6,1.2,1.6,47.6,33733.0,11.8,5.6,14.86,0.6,0.0,0.0,4.2,0.2,0.0,0.0,341.2,455.2,6424.0,2606.4,21.4,7.0,21.0,1.8,19.0,11.2,8.6,551.8,57.8,178.0,237.2,143.8,10.0,17.4,338.2,1.8,0.2,0.2,10.4,9.4,3.0,0.0,0.2,0.2
2019-11-23,15,13,6,0,18,2019,9,1.0,1.4,1.2,50.8,31839.4,14.2,5.2,15.88,0.4,0.0,0.0,3.2,0.2,0.0,0.0,339.0,462.6,6451.0,2643.8,24.2,7.8,24.8,2.2,19.8,12.2,8.2,564.6,52.2,168.4,247.8,155.8,9.8,17.0,336.2,1.6,0.2,0.2,12.0,10.2,2.6,0.0,0.2,0.2
2019-12-01,16,14,7,1,13,2019,9,1.0,1.4,1.4,50.6,35557.6,15.6,6.2,16.259999999999998,0.4,0.0,0.0,3.6,0.2,0.0,0.0,330.4,452.2,6393.8,2672.6,26.6,7.4,28.0,2.2,22.0,13.2,8.6,560.4,51.6,163.6,239.6,164.8,9.6,17.0,327.2,1.6,0.0,0.0,12.0,11.4,2.4,0.0,0.2,0.2
